order_id,created_at,client_id,manager,status_group,revenue,cost,source,city
ORD-00933,2026-02-23 20:30:44,CLIENT-0115,Анна Смирнова,cancel,68722,55756.57,Website,Москва
ORD-00934,2026-02-09 08:06:14,CLIENT-0357,Дмитрий Соколов,complete,52295,27049.03,Referral,Москва
ORD-00935,2026-06-24 20:45:34,CLIENT-0372,Алексей Кузнецов,complete,68285,51296.26,Google,Казань
ORD-00936,2026-04-22 07:08:34,CLIENT-0045,Дмитрий Соколов,complete,65749,32718.86,Telegram,Новосибирск
ORD-00937,2026-03-14 10:01:03,CLIENT-0368,Анна Смирнова,in_progress,23140,11051.8,Website,Москва
ORD-00938,2026-04-05 07:22:58,CLIENT-0381,Иван Петров,new,49916,29481.55,Website,Москва
ORD-00939,2026-05-14 06:08:10,CLIENT-0171,Дмитрий Соколов,in_progress,11591,5407.17,Website,Новосибирск
ORD-00940,2026-05-10 03:53:44,CLIENT-0240,Мария Орлова,complete,13055,9825.96,Telegram,Казань
ORD-00941,2026-01-09 22:10:56,CLIENT-0085,Иван Петров,new,69882,33854.12,Google,Санкт-Петербург
ORD-00942,2026-05-12 01:27:30,CLIENT-0193,Елена Волкова,cancel,27268,22824.04,,Екатеринбург
ORD-00943,2026-06-30 18:53:44,CLIENT-0105,Дмитрий Соколов,in_progress,31635,16257.54,Website,Казань
ORD-00944,2026-05-06 07:38:22,CLIENT-0234,Дмитрий Соколов,in_progress,44631,20956.31,Google,Москва
ORD-00945,2026-03-07 11:31:33,CLIENT-0122,Алексей Кузнецов,complete,30192,17376.4,Instagram,Москва
ORD-00946,2026-03-06 04:22:40,CLIENT-0227,Елена Волкова,complete,66084,38653.44,Telegram,Екатеринбург
ORD-00947,2026-01-11 23:51:51,CLIENT-0237,Дмитрий Соколов,complete,40699,19292.68,Google,Казань
ORD-00948,2026-01-19 11:14:53,CLIENT-0155,Иван Петров,complete,38044,19596.36,Website,Санкт-Петербург
ORD-00949,2026-02-08 19:24:18,CLIENT-0380,Елена Волкова,complete,41392,29138.51,Website,Казань
ORD-00950,2026-06-14 02:58:20,CLIENT-0020,Дмитрий Соколов,new,75416,63398.81,,Новосибирск
ORD-00951,2026-05-09 02:48:55,CLIENT-0132,Мария Орлова,in_progress,66831,46744.43,Website,Екатеринбург
ORD-00952,2026-05-23 02:45:39,CLIENT-0209,Иван Петров,complete,75988,41052.49,Instagram,Новосибирск
ORD-00953,2026-06-19 17:08:06,CLIENT-0358,Алексей Кузнецов,complete,49145,25989.57,Google,Санкт-Петербург
ORD-00954,2026-06-20 10:40:55,CLIENT-0098,Елена Волкова,in_progress,69242,38238.35,Referral,Москва
ORD-00955,2026-02-07 10:38:46,CLIENT-0368,Иван Петров,in_progress,22056,17415.73,Website,Екатеринбург
ORD-00956,2026-02-12 09:19:49,CLIENT-0089,Елена Волкова,complete,45955,23254.82,Website,Москва
ORD-00957,2026-07-02 20:03:52,CLIENT-0332,Анна Смирнова,cancel,46652,36206.01,Website,Москва
ORD-00958,2026-03-02 00:17:32,CLIENT-0266,Иван Петров,new,25386,14163.36,,Новосибирск
ORD-00959,2026-04-19 19:57:18,CLIENT-0051,Мария Орлова,complete,29253,15284.39,Website,Казань
ORD-00960,2026-05-12 20:36:35,CLIENT-0107,Анна Смирнова,complete,4612,2592.74,Referral,Екатеринбург
ORD-00961,2026-05-13 23:02:22,CLIENT-0054,Алексей Кузнецов,in_progress,66174,48949.14,Telegram,Казань
ORD-00962,2026-03-04 15:00:40,CLIENT-0127,Иван Петров,new,65716,47758.12,Instagram,Новосибирск
ORD-00963,2026-06-09 08:45:23,CLIENT-0050,Дмитрий Соколов,new,51488,25283.84,Telegram,Санкт-Петербург
ORD-00964,2026-05-03 21:33:37,CLIENT-0211,Иван Петров,complete,23451,15032.02,Telegram,Москва
ORD-00965,2026-04-09 18:24:45,CLIENT-0226,Дмитрий Соколов,complete,66966,31519.31,Telegram,Москва
ORD-00966,2026-05-21 06:57:34,CLIENT-0358,Елена Волкова,complete,11889,6039.03,Telegram,Екатеринбург
ORD-00967,2026-02-04 05:54:51,CLIENT-0250,Анна Смирнова,complete,45263,27013.22,Google,Новосибирск
ORD-00968,2026-05-09 13:24:45,CLIENT-0326,Иван Петров,complete,25511,20704.73,,Новосибирск
ORD-00969,2026-02-17 20:26:42,CLIENT-0285,Анна Смирнова,new,50066,33089.92,Website,Санкт-Петербург
ORD-00970,2026-03-19 14:25:35,CLIENT-0332,Дмитрий Соколов,complete,3348,2151.71,Telegram,Санкт-Петербург
ORD-00971,2026-02-04 03:56:20,CLIENT-0097,Елена Волкова,new,34019,20609.97,,Екатеринбург
ORD-00972,2026-06-08 05:56:52,CLIENT-0233,Иван Петров,complete,79003,57228.33,Google,Санкт-Петербург
ORD-00973,2026-05-13 23:18:30,CLIENT-0205,Алексей Кузнецов,complete,73674,38965.98,Website,Екатеринбург
ORD-00974,2026-03-19 09:07:37,CLIENT-0080,Елена Волкова,complete,13528,6172.14,Website,Санкт-Петербург
ORD-00975,2026-02-26 07:23:31,CLIENT-0178,Дмитрий Соколов,complete,69296,33120.63,Google,Новосибирск
ORD-00976,2026-04-15 02:16:50,CLIENT-0126,Иван Петров,cancel,71108,50001.87,Telegram,Москва
ORD-00977,2026-05-15 03:38:01,CLIENT-0363,Анна Смирнова,complete,56712,31789.9,Telegram,Новосибирск
ORD-00978,2026-04-05 03:51:42,CLIENT-0257,Мария Орлова,cancel,78834,59719.95,Telegram,Москва
ORD-00979,2026-04-09 15:13:59,CLIENT-0390,Мария Орлова,cancel,49944,26046.17,Instagram,Новосибирск
ORD-00980,2026-02-10 10:51:13,CLIENT-0016,Анна Смирнова,complete,51669,43079.56,Google,Екатеринбург
ORD-00981,2026-04-03 00:04:17,CLIENT-0099,Дмитрий Соколов,cancel,61480,44486.82,Google,Москва
ORD-00982,2026-03-16 09:05:08,CLIENT-0142,Анна Смирнова,complete,60538,34715.26,Google,Новосибирск
ORD-00983,2026-06-04 17:56:17,CLIENT-0294,Анна Смирнова,new,3622,2401.63,Referral,Москва
ORD-00984,2026-01-29 23:02:34,CLIENT-0057,Мария Орлова,complete,29846,15706.63,Google,Казань
ORD-00985,2026-01-05 13:44:41,CLIENT-0169,Дмитрий Соколов,new,61976,38395.66,Referral,Москва
ORD-00986,2026-02-23 06:07:25,CLIENT-0297,Елена Волкова,new,32179,16532.06,Instagram,Казань
ORD-00987,2026-02-02 17:19:04,CLIENT-0051,Мария Орлова,complete,40576,29300.01,Instagram,Санкт-Петербург
ORD-00988,2026-05-18 22:01:19,CLIENT-0355,Алексей Кузнецов,complete,24817,20649.39,Telegram,Новосибирск
ORD-00989,2026-05-05 11:05:14,CLIENT-0278,Анна Смирнова,complete,76673,64856.0,Telegram,Санкт-Петербург
ORD-00990,2026-04-21 14:27:35,CLIENT-0060,Иван Петров,complete,12876,9353.23,Website,Санкт-Петербург
ORD-00991,2026-03-22 02:46:54,CLIENT-0027,Алексей Кузнецов,cancel,10380,5188.96,Google,Казань
ORD-00992,2026-05-03 11:23:41,CLIENT-0129,Алексей Кузнецов,complete,79587,42984.41,Instagram,Новосибирск
ORD-00993,2026-02-04 20:40:22,CLIENT-0263,Анна Смирнова,complete,20320,14318.11,Referral,Москва
ORD-00994,2026-05-30 18:05:32,CLIENT-0130,Анна Смирнова,complete,79560,36101.35,Instagram,Москва
ORD-00995,2026-04-05 23:40:33,CLIENT-0167,Дмитрий Соколов,complete,27436,23269.11,Website,Санкт-Петербург
ORD-00996,2026-05-10 10:54:29,CLIENT-0378,Анна Смирнова,complete,77147,49933.21,Google,Москва
ORD-00997,2026-02-22 05:00:07,CLIENT-0136,Анна Смирнова,complete,55998,35439.66,Referral,Москва
ORD-00998,2026-06-22 14:01:09,CLIENT-0323,Елена Волкова,new,68290,32105.5,Telegram,Казань
ORD-00999,2026-04-06 08:28:54,CLIENT-0143,Дмитрий Соколов,in_progress,27900,14364.5,Referral,Казань
ORD-01000,2026-04-02 15:50:13,CLIENT-0235,Иван Петров,new,25724,15628.03,Google,Новосибирск
